,0
0,0.1226976066827774
1,0.09255298972129822
2,0.06069626659154892
3,0.04510350152850151
4,0.06043057143688202
5,0.054253630340099335
6,0.044792305678129196
7,0.041607435792684555
8,0.04215681552886963
9,0.04273633286356926
10,0.043959833681583405
11,0.05243002623319626
12,0.07295037806034088
13,0.07911159098148346
14,0.06830322742462158
15,0.055048853158950806
16,0.046761345118284225
17,0.042642075568437576
18,0.04093531519174576
19,0.04046010971069336
20,0.040948931127786636
21,0.042376238852739334
22,0.04491812735795975
23,0.04776587709784508
24,0.0486408993601799
25,0.04691069945693016
26,0.04346846789121628
27,0.04029235616326332
28,0.03852400928735733
29,0.037686146795749664
30,0.03728385269641876
31,0.03716961666941643
32,0.03730789199471474
33,0.03780028223991394
34,0.03864177316427231
35,0.039361536502838135
36,0.039408210664987564
37,0.03867921978235245
38,0.03760260343551636
39,0.036570072174072266
40,0.03578595072031021
41,0.03528480604290962
42,0.035027846693992615
43,0.03503807634115219
44,0.03527861833572388
45,0.03562067821621895
46,0.0359228141605854
47,0.03600442409515381
48,0.03595717251300812
49,0.0359577052295208
50,0.03609092906117439
51,0.03639646992087364
52,0.03686780482530594
53,0.03746434673666954
54,0.03812262415885925
55,0.038722481578588486
56,0.039126552641391754
57,0.03934524580836296
58,0.03947029635310173
59,0.039699994027614594
60,0.04014454782009125
61,0.04093332588672638
62,0.041999198496341705
63,0.04311529919505119
64,0.044024720788002014
65,0.044725798070430756
66,0.04542156681418419
67,0.04638982564210892
68,0.047306839376688004
69,0.0480247437953949
70,0.049274593591690063
71,0.05036751180887222
72,0.05052175372838974
73,0.055228836834430695
74,0.05085235834121704
75,0.05404427647590637
76,0.05456544831395149
77,0.0472705252468586
78,0.04653028026223183
79,0.05076569318771362
80,0.049482058733701706
81,0.04447408393025398
82,0.043263453990221024
83,0.04363127425312996
84,0.0459228977560997
85,0.04646262526512146
86,0.043830398470163345
87,0.04202820360660553
88,0.041722528636455536
89,0.0426863357424736
90,0.04481255263090134
91,0.04542159289121628
92,0.04356204345822334
93,0.04237733781337738
94,0.04254044219851494
95,0.04428081214427948
96,0.0454922616481781
97,0.0429193489253521
98,0.041870877146720886
99,0.04262237250804901
100,0.04499411955475807
101,0.04202652722597122
102,0.04101746901869774
103,0.04215921461582184
104,0.04273710399866104
105,0.03983738273382187
106,0.039298929274082184
107,0.040737640112638474
108,0.03938532620668411
109,0.03768365830183029
110,0.0376717746257782
111,0.038963425904512405
112,0.03773871809244156
113,0.03658591955900192
114,0.03677667677402496
115,0.037815842777490616
116,0.03689466789364815
117,0.035871170461177826
118,0.03605986759066582
119,0.03702101111412048
120,0.03618035465478897
121,0.03542376309633255
122,0.035783037543296814
123,0.036499686539173126
124,0.035440459847450256
125,0.035090845078229904
126,0.035774752497673035
127,0.03576032444834709
128,0.03486408293247223
129,0.03496705740690231
130,0.035592906177043915
131,0.03488413989543915
132,0.03443664684891701
133,0.03482276201248169
134,0.034893859177827835
135,0.034188345074653625
136,0.03414808213710785
137,0.034625448286533356
138,0.034362878650426865
139,0.03393269330263138
140,0.03416358307003975
141,0.034437090158462524
142,0.0339948907494545
143,0.033879637718200684
144,0.034269753843545914
145,0.03422421216964722
146,0.033945079892873764
147,0.03415508568286896
148,0.03445080667734146
149,0.03423267602920532
150,0.03424349054694176
151,0.03437381982803345
152,0.034532587975263596
153,0.034559063613414764
154,0.03451554477214813
155,0.03453546762466431
156,0.03466004133224487
157,0.034826915711164474
158,0.03490946441888809
159,0.034903429448604584
160,0.03492950648069382
161,0.03504195064306259
162,0.03521629422903061
163,0.0353362150490284
164,0.03537570685148239
165,0.03542132303118706
166,0.03554648905992508
167,0.035715892910957336
168,0.03585309162735939
169,0.03591996431350708
170,0.03598329424858093
171,0.03609756380319595
172,0.03625420108437538
173,0.03639703989028931
174,0.03647981584072113
175,0.03654857724905014
176,0.036663614213466644
177,0.03680742532014847
178,0.03694254532456398
179,0.03701654076576233
180,0.037091102451086044
181,0.03718286752700806
182,0.037307292222976685
183,0.037417635321617126
184,0.037486039102077484
185,0.037545181810855865
186,0.03762111812829971
187,0.037723422050476074
188,0.03780538588762283
189,0.03786366432905197
190,0.03790080547332764
191,0.03795849531888962
192,0.038027018308639526
193,0.03808467462658882
194,0.03811630606651306
195,0.0381409227848053
196,0.03817588835954666
197,0.0382247194647789
198,0.038267314434051514
199,0.03827939182519913
200,0.0382809080183506
201,0.03829116374254227
202,0.03832244500517845
203,0.038343485444784164
204,0.03833620995283127
205,0.03832373395562172
206,0.03832314908504486
207,0.03834392875432968
208,0.038344040513038635
209,0.038327429443597794
210,0.03830377012491226
211,0.038301654160022736
212,0.03830809146165848
